X,Y,Theta(orientation), Psi(Steering_angle)
0.503116324512091,-3.33844640561841,18.6519306438199,-0.785398163397448
0.68650562011407,-3.39117103415735,18.4992672762789,-0.556194490194396
1.03301836410344,-3.55129939174305,18.3671090047098,-0.0977871437882909
1.18961074052344,-3.63378884353582,18.3686026805182,0.114601836602533
1.40821748737408,-3.7548804470465,18.2741439618067,-0.785398163395433
1.40821748737455,-3.75488044704681,18.2741439618061,-0.785398163397448
1.93739638080062,-4.2829032121256,17.990722357015,0.114601836602565
2.09590326631746,-4.47610687009676,17.896263638303,-0.785398163397416
2.39293332684507,-5.16211815632466,17.6128420335118,0.114601836602597
2.62813450100937,-5.6675603093467,17.8947818994347,0.785398163395432
2.62813450101036,-5.66756030934809,17.8947818994364,0.785398163397448
2.75266782498443,-5.81200006471248,18.0857849604406,0.785398163397448
2.90235741727237,-5.93017120192637,18.2767880214449,0.785398163397448
3.2547107815301,-6.07162718316858,18.6587941434534,0.785398163397448
3.43054716508329,-6.08967228339658,18.8357849604407,0.785398163397448
3.68006725962363,-6.07573031338499,18.9302588287044,-0.114601836602565
3.86613912859707,-6.06698480659991,18.8362788733962,-0.785398163397447
3.86613912859764,-6.06698480659992,18.8362788733956,-0.785398163397448
3.92973130302905,-6.06985545380275,18.7726111863948,-0.785398163397448
4.11813420019114,-6.10011877379393,18.6199478188537,-0.556194490194396
4.48140424024075,-6.21736659105503,18.4877895472847,-0.0977871437882909
4.64678843633441,-6.28040427575551,18.4892832230931,0.114601836602565
5.18570668341239,-6.42308743996242,18.7712230890176,0.785398163397446
5.18570668341409,-6.42308743996256,18.7712230890193,0.785398163397448
5.37639142789858,-6.41981330954458,18.9622261500219,0.785398163397448
5.56298686422263,-6.38039840307325,19.1532292110244,0.785398163397448
5.89715844772901,-6.20014291575808,19.5352353330295,0.785398163397448
6.02354144928783,-6.07656542451438,19.7122261500219,0.785398163397448
6.26308307141026,-5.38429242618013,20.4622261500219,0.785398163397448
5.96647290176704,-4.71448312479957,21.2122261500219,0.785398163397448
5.77684282976934,-4.55170999464176,21.3067000182856,-0.114601836602565
5.63657584320414,-4.42913594848142,21.2127200629774,-0.785398163397447
5.63657584320374,-4.42913594848102,21.2127200629768,-0.785398163397448
5.59269658452078,-4.38301853396424,21.149052375976,-0.785398163397448
5.55184043555728,-4.33420275417789,21.0853846889751,-0.785398163397448
5.47984677565714,-4.22927747779668,20.9580493149734,-0.785398163397448
5.45114277523987,-4.17774389925127,20.899052375976,-0.785398163397448
5.25188507660029,-3.45723386377506,20.6156307711848,0.114601836602565
5.20951196586432,-3.21094824564796,20.5211720524728,-0.785398163397416
5.29014516080276,-2.46775471125527,20.2377504476817,0.114601836602597
5.34162889143663,-2.22321123518259,20.1432917289696,-0.785398163397384
5.69077543942346,-1.56220062277311,19.8598701241785,0.114601836602629
5.82885153142796,-1.3539049698505,19.7654114054665,-0.785398163397384
6.3972460027164,-0.868347489527333,19.4819898006754,0.114601836602597
6.60243158264033,-0.725690684568812,19.3875310819634,-0.785398163397416
6.60243158264082,-0.725690684568521,19.3875310819628,-0.785398163397448
6.68557039187677,-0.681257404801487,19.2932285559996,-0.785398163397448
6.77252376244421,-0.644850134936939,19.1989260300365,-0.785398163397448
6.83081844891452,-0.62561773171904,19.1375310819634,-0.785398163397448
